0,1,2,3,4,5,6,7,8,9,10,11
V,hV,Je,S,hS,P,hP,,,,,
V,hV,Je,S,C,hC,P,,,,,
V,hV,Je,S,C,hC,hP,,,,,
V,hV,Je,S,C,P,hP,,,,,
V,hV,Je,S,hC,P,hP,,,,,
V,hV,Je,hS,C,hC,P,,,,,
V,hV,Je,hS,C,hC,hP,,,,,
V,hV,Je,hS,C,P,hP,,,,,
V,hV,Je,hS,hC,P,hP,,,,,
V,hV,Je,C,hC,P,hP,,,,,
V,hV,hJe,S,hS,C,hC,,,,,
V,hV,hJe,S,hS,C,P,,,,,
V,hV,hJe,S,hS,C,hP,,,,,
V,hV,hJe,S,hS,hC,P,,,,,
V,hV,hJe,S,hS,hC,hP,,,,,
V,hV,hJe,S,hS,P,hP,,,,,
V,hV,hJe,S,C,hC,P,,,,,
V,hV,hJe,S,C,hC,hP,,,,,
V,hV,hJe,S,C,P,hP,,,,,
V,hV,hJe,S,hC,P,hP,,,,,
V,hV,hJe,hS,C,hC,P,,,,,
V,hV,hJe,hS,C,hC,hP,,,,,
V,hV,hJe,hS,C,P,hP,,,,,
V,hV,hJe,hS,hC,P,hP,,,,,
V,hV,hJe,C,hC,P,hP,,,,,
V,hV,S,hS,C,hC,P,,,,,
V,hV,S,hS,C,hC,hP,,,,,
V,hV,S,hS,C,P,hP,,,,,
V,hV,S,hS,hC,P,hP,,,,,
V,hV,S,C,hC,P,hP,,,,,
V,hV,hS,C,hC,P,hP,,,,,
V,A,hA,Je,hJe,S,hS,,,,,
V,A,hA,Je,hJe,S,C,,,,,
V,A,hA,Je,hJe,S,hC,,,,,
V,A,hA,Je,hJe,S,P,,,,,
V,A,hA,Je,hJe,S,hP,,,,,
V,A,hA,Je,hJe,hS,C,,,,,
V,A,hA,Je,hJe,hS,hC,,,,,
V,A,hA,Je,hJe,hS,P,,,,,
V,A,hA,Je,hJe,hS,hP,,,,,
V,A,hA,Je,hJe,C,hC,,,,,
V,A,hA,Je,hJe,C,P,,,,,
V,A,hA,Je,hJe,C,hP,,,,,
V,A,hA,Je,hJe,hC,P,,,,,
V,A,hA,Je,hJe,hC,hP,,,,,
V,A,hA,Je,hJe,P,hP,,,,,
V,A,hA,Je,S,hS,C,,,,,
V,A,hA,Je,S,hS,hC,,,,,
V,A,hA,Je,S,hS,P,,,,,
V,A,hA,Je,S,hS,hP,,,,,
V,A,hA,Je,S,C,hC,,,,,
V,A,hA,Je,S,C,P,,,,,
V,A,hA,Je,S,C,hP,,,,,
V,A,hA,Je,S,hC,P,,,,,
V,A,hA,Je,S,hC,hP,,,,,
V,A,hA,Je,S,P,hP,,,,,
V,A,hA,Je,hS,C,hC,,,,,
V,A,hA,Je,hS,C,P,,,,,
V,A,hA,Je,hS,C,hP,,,,,
V,A,hA,Je,hS,hC,P,,,,,
V,A,hA,Je,hS,hC,hP,,,,,
V,A,hA,Je,hS,P,hP,,,,,
V,A,hA,Je,C,hC,P,,,,,
V,A,hA,Je,C,hC,hP,,,,,
V,A,hA,Je,C,P,hP,,,,,
V,A,hA,Je,hC,P,hP,,,,,
V,A,hA,hJe,S,hS,C,,,,,
V,A,hA,hJe,S,hS,hC,,,,,
V,A,hA,hJe,S,hS,P,,,,,
V,A,hA,hJe,S,hS,hP,,,,,
V,A,hA,hJe,S,C,hC,,,,,
V,A,hA,hJe,S,C,P,,,,,
V,A,hA,hJe,S,C,hP,,,,,
V,A,hA,hJe,S,hC,P,,,,,
V,A,hA,hJe,S,hC,hP,,,,,
V,A,hA,hJe,S,P,hP,,,,,
V,A,hA,hJe,hS,C,hC,,,,,
V,A,hA,hJe,hS,C,P,,,,,
V,A,hA,hJe,hS,C,hP,,,,,
V,A,hA,hJe,hS,hC,P,,,,,
V,A,hA,hJe,hS,hC,hP,,,,,
V,A,hA,hJe,hS,P,hP,,,,,
V,A,hA,hJe,C,hC,P,,,,,
V,A,hA,hJe,C,hC,hP,,,,,
V,A,hA,hJe,C,P,hP,,,,,
V,A,hA,hJe,hC,P,hP,,,,,
V,A,hA,S,hS,C,hC,,,,,
V,A,hA,S,hS,C,P,,,,,
V,A,hA,S,hS,C,hP,,,,,
V,A,hA,S,hS,hC,P,,,,,
V,A,hA,S,hS,hC,hP,,,,,
V,A,hA,S,hS,P,hP,,,,,
V,A,hA,S,C,hC,P,,,,,
V,A,hA,S,C,hC,hP,,,,,
V,A,hA,S,C,P,hP,,,,,
V,A,hA,S,hC,P,hP,,,,,
V,A,hA,hS,C,hC,P,,,,,
V,A,hA,hS,C,hC,hP,,,,,
V,A,hA,hS,C,P,hP,,,,,
V,A,hA,hS,hC,P,hP,,,,,
V,A,hA,C,hC,P,hP,,,,,
V,A,Je,hJe,S,hS,C,,,,,
V,A,Je,hJe,S,hS,hC,,,,,
V,A,Je,hJe,S,hS,P,,,,,
V,A,Je,hJe,S,hS,hP,,,,,
V,A,Je,hJe,S,C,hC,,,,,
V,A,Je,hJe,S,C,P,,,,,
V,A,Je,hJe,S,C,hP,,,,,
V,A,Je,hJe,S,hC,P,,,,,
V,A,Je,hJe,S,hC,hP,,,,,
V,A,Je,hJe,S,P,hP,,,,,
V,A,Je,hJe,hS,C,hC,,,,,
V,A,Je,hJe,hS,C,P,,,,,
V,A,Je,hJe,hS,C,hP,,,,,
V,A,Je,hJe,hS,hC,P,,,,,
V,A,Je,hJe,hS,hC,hP,,,,,
V,A,Je,hJe,hS,P,hP,,,,,
V,A,Je,hJe,C,hC,P,,,,,
V,A,Je,hJe,C,hC,hP,,,,,
V,A,Je,hJe,C,P,hP,,,,,
V,A,Je,hJe,hC,P,hP,,,,,
V,A,Je,S,hS,C,hC,,,,,
V,A,Je,S,hS,C,P,,,,,
V,A,Je,S,hS,C,hP,,,,,
V,A,Je,S,hS,hC,P,,,,,
V,A,Je,S,hS,hC,hP,,,,,
V,A,Je,S,hS,P,hP,,,,,
V,A,Je,S,C,hC,P,,,,,
V,A,Je,S,C,hC,hP,,,,,
V,A,Je,S,C,P,hP,,,,,
V,A,Je,S,hC,P,hP,,,,,
V,A,Je,hS,C,hC,P,,,,,
V,A,Je,hS,C,hC,hP,,,,,
V,A,Je,hS,C,P,hP,,,,,
V,A,Je,hS,hC,P,hP,,,,,
V,A,Je,C,hC,P,hP,,,,,
V,A,hJe,S,hS,C,hC,,,,,
V,A,hJe,S,hS,C,P,,,,,
V,A,hJe,S,hS,C,hP,,,,,
V,A,hJe,S,hS,hC,P,,,,,
V,A,hJe,S,hS,hC,hP,,,,,
V,A,hJe,S,hS,P,hP,,,,,
V,A,hJe,S,C,hC,P,,,,,
V,A,hJe,S,C,hC,hP,,,,,
V,A,hJe,S,C,P,hP,,,,,
V,A,hJe,S,hC,P,hP,,,,,
V,A,hJe,hS,C,hC,P,,,,,
V,A,hJe,hS,C,hC,hP,,,,,
V,A,hJe,hS,C,P,hP,,,,,
V,A,hJe,hS,hC,P,hP,,,,,
V,A,hJe,C,hC,P,hP,,,,,
V,A,S,hS,C,hC,P,,,,,
V,A,S,hS,C,hC,hP,,,,,
V,A,S,hS,C,P,hP,,,,,
V,A,S,hS,hC,P,hP,,,,,
V,A,S,C,hC,P,hP,,,,,
V,A,hS,C,hC,P,hP,,,,,
V,hA,Je,hJe,S,hS,C,,,,,
V,hA,Je,hJe,S,hS,hC,,,,,
V,hA,Je,hJe,S,hS,P,,,,,
V,hA,Je,hJe,S,hS,hP,,,,,
V,hA,Je,hJe,S,C,hC,,,,,
V,hA,Je,hJe,S,C,P,,,,,
V,hA,Je,hJe,S,C,hP,,,,,
V,hA,Je,hJe,S,hC,P,,,,,
V,hA,Je,hJe,S,hC,hP,,,,,
V,hA,Je,hJe,S,P,hP,,,,,
V,hA,Je,hJe,hS,C,hC,,,,,
V,hA,Je,hJe,hS,C,P,,,,,
V,hA,Je,hJe,hS,C,hP,,,,,
V,hA,Je,hJe,hS,hC,P,,,,,
V,hA,Je,hJe,hS,hC,hP,,,,,
V,hA,Je,hJe,hS,P,hP,,,,,
V,hA,Je,hJe,C,hC,P,,,,,
V,hA,Je,hJe,C,hC,hP,,,,,
V,hA,Je,hJe,C,P,hP,,,,,
V,hA,Je,hJe,hC,P,hP,,,,,
V,hA,Je,S,hS,C,hC,,,,,
V,hA,Je,S,hS,C,P,,,,,
V,hA,Je,S,hS,C,hP,,,,,
V,hA,Je,S,hS,hC,P,,,,,
V,hA,Je,S,hS,hC,hP,,,,,
V,hA,Je,S,hS,P,hP,,,,,
V,hA,Je,S,C,hC,P,,,,,
V,hA,Je,S,C,hC,hP,,,,,
V,hA,Je,S,C,P,hP,,,,,
V,hA,Je,S,hC,P,hP,,,,,
V,hA,Je,hS,C,hC,P,,,,,
V,hA,Je,hS,C,hC,hP,,,,,
V,hA,Je,hS,C,P,hP,,,,,
V,hA,Je,hS,hC,P,hP,,,,,
V,hA,Je,C,hC,P,hP,,,,,
V,hA,hJe,S,hS,C,hC,,,,,
V,hA,hJe,S,hS,C,P,,,,,
V,hA,hJe,S,hS,C,hP,,,,,
V,hA,hJe,S,hS,hC,P,,,,,
V,hA,hJe,S,hS,hC,hP,,,,,
V,hA,hJe,S,hS,P,hP,,,,,
V,hA,hJe,S,C,hC,P,,,,,
V,hA,hJe,S,C,hC,hP,,,,,
V,hA,hJe,S,C,P,hP,,,,,
V,hA,hJe,S,hC,P,hP,,,,,
V,hA,hJe,hS,C,hC,P,,,,,
V,hA,hJe,hS,C,hC,hP,,,,,
V,hA,hJe,hS,C,P,hP,,,,,
V,hA,hJe,hS,hC,P,hP,,,,,
V,hA,hJe,C,hC,P,hP,,,,,
V,hA,S,hS,C,hC,P,,,,,
V,hA,S,hS,C,hC,hP,,,,,
V,hA,S,hS,C,P,hP,,,,,
V,hA,S,hS,hC,P,hP,,,,,
V,hA,S,C,hC,P,hP,,,,,
V,hA,hS,C,hC,P,hP,,,,,
V,Je,hJe,S,hS,C,hC,,,,,
V,Je,hJe,S,hS,C,P,,,,,
V,Je,hJe,S,hS,C,hP,,,,,
V,Je,hJe,S,hS,hC,P,,,,,
V,Je,hJe,S,hS,hC,hP,,,,,
V,Je,hJe,S,hS,P,hP,,,,,
V,Je,hJe,S,C,hC,P,,,,,
V,Je,hJe,S,C,hC,hP,,,,,
V,Je,hJe,S,C,P,hP,,,,,
V,Je,hJe,S,hC,P,hP,,,,,
V,Je,hJe,hS,C,hC,P,,,,,
V,Je,hJe,hS,C,hC,hP,,,,,
V,Je,hJe,hS,C,P,hP,,,,,
V,Je,hJe,hS,hC,P,hP,,,,,
V,Je,hJe,C,hC,P,hP,,,,,
V,Je,S,hS,C,hC,P,,,,,
V,Je,S,hS,C,hC,hP,,,,,
V,Je,S,hS,C,P,hP,,,,,
V,Je,S,hS,hC,P,hP,,,,,
V,Je,S,C,hC,P,hP,,,,,
V,Je,hS,C,hC,P,hP,,,,,
V,hJe,S,hS,C,hC,P,,,,,
V,hJe,S,hS,C,hC,hP,,,,,
V,hJe,S,hS,C,P,hP,,,,,
V,hJe,S,hS,hC,P,hP,,,,,
V,hJe,S,C,hC,P,hP,,,,,
V,hJe,hS,C,hC,P,hP,,,,,
V,S,hS,C,hC,P,hP,,,,,
hV,A,hA,Je,hJe,S,hS,,,,,
hV,A,hA,Je,hJe,S,C,,,,,
hV,A,hA,Je,hJe,S,hC,,,,,
hV,A,hA,Je,hJe,S,P,,,,,
hV,A,hA,Je,hJe,S,hP,,,,,
hV,A,hA,Je,hJe,hS,C,,,,,
hV,A,hA,Je,hJe,hS,hC,,,,,
hV,A,hA,Je,hJe,hS,P,,,,,
hV,A,hA,Je,hJe,hS,hP,,,,,
hV,A,hA,Je,hJe,C,hC,,,,,
hV,A,hA,Je,hJe,C,P,,,,,
hV,A,hA,Je,hJe,C,hP,,,,,
hV,A,hA,Je,hJe,hC,P,,,,,
hV,A,hA,Je,hJe,hC,hP,,,,,
hV,A,hA,Je,hJe,P,hP,,,,,
hV,A,hA,Je,S,hS,C,,,,,
hV,A,hA,Je,S,hS,hC,,,,,
hV,A,hA,Je,S,hS,P,,,,,
hV,A,hA,Je,S,hS,hP,,,,,
hV,A,hA,Je,S,C,hC,,,,,
hV,A,hA,Je,S,C,P,,,,,
hV,A,hA,Je,S,C,hP,,,,,
hV,A,hA,Je,S,hC,P,,,,,
hV,A,hA,Je,S,hC,hP,,,,,
hV,A,hA,Je,S,P,hP,,,,,
hV,A,hA,Je,hS,C,hC,,,,,
hV,A,hA,Je,hS,C,P,,,,,
hV,A,hA,Je,hS,C,hP,,,,,
hV,A,hA,Je,hS,hC,P,,,,,
hV,A,hA,Je,hS,hC,hP,,,,,
hV,A,hA,Je,hS,P,hP,,,,,
hV,A,hA,Je,C,hC,P,,,,,
hV,A,hA,Je,C,hC,hP,,,,,
hV,A,hA,Je,C,P,hP,,,,,
hV,A,hA,Je,hC,P,hP,,,,,
hV,A,hA,hJe,S,hS,C,,,,,
hV,A,hA,hJe,S,hS,hC,,,,,
hV,A,hA,hJe,S,hS,P,,,,,
hV,A,hA,hJe,S,hS,hP,,,,,
hV,A,hA,hJe,S,C,hC,,,,,
hV,A,hA,hJe,S,C,P,,,,,
hV,A,hA,hJe,S,C,hP,,,,,
hV,A,hA,hJe,S,hC,P,,,,,
hV,A,hA,hJe,S,hC,hP,,,,,
hV,A,hA,hJe,S,P,hP,,,,,
hV,A,hA,hJe,hS,C,hC,,,,,
hV,A,hA,hJe,hS,C,P,,,,,
hV,A,hA,hJe,hS,C,hP,,,,,
hV,A,hA,hJe,hS,hC,P,,,,,
hV,A,hA,hJe,hS,hC,hP,,,,,
hV,A,hA,hJe,hS,P,hP,,,,,
hV,A,hA,hJe,C,hC,P,,,,,
hV,A,hA,hJe,C,hC,hP,,,,,
hV,A,hA,hJe,C,P,hP,,,,,
hV,A,hA,hJe,hC,P,hP,,,,,
hV,A,hA,S,hS,C,hC,,,,,
hV,A,hA,S,hS,C,P,,,,,
hV,A,hA,S,hS,C,hP,,,,,
hV,A,hA,S,hS,hC,P,,,,,
hV,A,hA,S,hS,hC,hP,,,,,
hV,A,hA,S,hS,P,hP,,,,,
hV,A,hA,S,C,hC,P,,,,,
hV,A,hA,S,C,hC,hP,,,,,
hV,A,hA,S,C,P,hP,,,,,
hV,A,hA,S,hC,P,hP,,,,,
hV,A,hA,hS,C,hC,P,,,,,
hV,A,hA,hS,C,hC,hP,,,,,
hV,A,hA,hS,C,P,hP,,,,,
hV,A,hA,hS,hC,P,hP,,,,,
hV,A,hA,C,hC,P,hP,,,,,
hV,A,Je,hJe,S,hS,C,,,,,
hV,A,Je,hJe,S,hS,hC,,,,,
hV,A,Je,hJe,S,hS,P,,,,,
hV,A,Je,hJe,S,hS,hP,,,,,
hV,A,Je,hJe,S,C,hC,,,,,
hV,A,Je,hJe,S,C,P,,,,,
hV,A,Je,hJe,S,C,hP,,,,,
hV,A,Je,hJe,S,hC,P,,,,,
hV,A,Je,hJe,S,hC,hP,,,,,
hV,A,Je,hJe,S,P,hP,,,,,
hV,A,Je,hJe,hS,C,hC,,,,,
hV,A,Je,hJe,hS,C,P,,,,,
hV,A,Je,hJe,hS,C,hP,,,,,
hV,A,Je,hJe,hS,hC,P,,,,,
hV,A,Je,hJe,hS,hC,hP,,,,,
hV,A,Je,hJe,hS,P,hP,,,,,
hV,A,Je,hJe,C,hC,P,,,,,
hV,A,Je,hJe,C,hC,hP,,,,,
hV,A,Je,hJe,C,P,hP,,,,,
hV,A,Je,hJe,hC,P,hP,,,,,
hV,A,Je,S,hS,C,hC,,,,,
hV,A,Je,S,hS,C,P,,,,,
hV,A,Je,S,hS,C,hP,,,,,
hV,A,Je,S,hS,hC,P,,,,,
hV,A,Je,S,hS,hC,hP,,,,,
hV,A,Je,S,hS,P,hP,,,,,
hV,A,Je,S,C,hC,P,,,,,
hV,A,Je,S,C,hC,hP,,,,,
hV,A,Je,S,C,P,hP,,,,,
hV,A,Je,S,hC,P,hP,,,,,
hV,A,Je,hS,C,hC,P,,,,,
hV,A,Je,hS,C,hC,hP,,,,,
hV,A,Je,hS,C,P,hP,,,,,
hV,A,Je,hS,hC,P,hP,,,,,
hV,A,Je,C,hC,P,hP,,,,,
hV,A,hJe,S,hS,C,hC,,,,,
hV,A,hJe,S,hS,C,P,,,,,
hV,A,hJe,S,hS,C,hP,,,,,
hV,A,hJe,S,hS,hC,P,,,,,
hV,A,hJe,S,hS,hC,hP,,,,,
hV,A,hJe,S,hS,P,hP,,,,,
hV,A,hJe,S,C,hC,P,,,,,
hV,A,hJe,S,C,hC,hP,,,,,
hV,A,hJe,S,C,P,hP,,,,,
hV,A,hJe,S,hC,P,hP,,,,,
hV,A,hJe,hS,C,hC,P,,,,,
hV,A,hJe,hS,C,hC,hP,,,,,
hV,A,hJe,hS,C,P,hP,,,,,
hV,A,hJe,hS,hC,P,hP,,,,,
hV,A,hJe,C,hC,P,hP,,,,,
hV,A,S,hS,C,hC,P,,,,,
hV,A,S,hS,C,hC,hP,,,,,
hV,A,S,hS,C,P,hP,,,,,
hV,A,S,hS,hC,P,hP,,,,,
hV,A,S,C,hC,P,hP,,,,,
hV,A,hS,C,hC,P,hP,,,,,
hV,hA,Je,hJe,S,hS,C,,,,,
hV,hA,Je,hJe,S,hS,hC,,,,,
hV,hA,Je,hJe,S,hS,P,,,,,
hV,hA,Je,hJe,S,hS,hP,,,,,
hV,hA,Je,hJe,S,C,hC,,,,,
hV,hA,Je,hJe,S,C,P,,,,,
hV,hA,Je,hJe,S,C,hP,,,,,
hV,hA,Je,hJe,S,hC,P,,,,,
hV,hA,Je,hJe,S,hC,hP,,,,,
hV,hA,Je,hJe,S,P,hP,,,,,
hV,hA,Je,hJe,hS,C,hC,,,,,
hV,hA,Je,hJe,hS,C,P,,,,,
hV,hA,Je,hJe,hS,C,hP,,,,,
hV,hA,Je,hJe,hS,hC,P,,,,,
hV,hA,Je,hJe,hS,hC,hP,,,,,
hV,hA,Je,hJe,hS,P,hP,,,,,
hV,hA,Je,hJe,C,hC,P,,,,,
hV,hA,Je,hJe,C,hC,hP,,,,,
hV,hA,Je,hJe,C,P,hP,,,,,
hV,hA,Je,hJe,hC,P,hP,,,,,
hV,hA,Je,S,hS,C,hC,,,,,
hV,hA,Je,S,hS,C,P,,,,,
hV,hA,Je,S,hS,C,hP,,,,,
hV,hA,Je,S,hS,hC,P,,,,,
hV,hA,Je,S,hS,hC,hP,,,,,
hV,hA,Je,S,hS,P,hP,,,,,
hV,hA,Je,S,C,hC,P,,,,,
hV,hA,Je,S,C,hC,hP,,,,,
hV,hA,Je,S,C,P,hP,,,,,
hV,hA,Je,S,hC,P,hP,,,,,
hV,hA,Je,hS,C,hC,P,,,,,
hV,hA,Je,hS,C,hC,hP,,,,,
hV,hA,Je,hS,C,P,hP,,,,,
hV,hA,Je,hS,hC,P,hP,,,,,
hV,hA,Je,C,hC,P,hP,,,,,
hV,hA,hJe,S,hS,C,hC,,,,,
hV,hA,hJe,S,hS,C,P,,,,,
hV,hA,hJe,S,hS,C,hP,,,,,
hV,hA,hJe,S,hS,hC,P,,,,,
hV,hA,hJe,S,hS,hC,hP,,,,,
hV,hA,hJe,S,hS,P,hP,,,,,
hV,hA,hJe,S,C,hC,P,,,,,
hV,hA,hJe,S,C,hC,hP,,,,,
hV,hA,hJe,S,C,P,hP,,,,,
hV,hA,hJe,S,hC,P,hP,,,,,
hV,hA,hJe,hS,C,hC,P,,,,,
hV,hA,hJe,hS,C,hC,hP,,,,,
hV,hA,hJe,hS,C,P,hP,,,,,
hV,hA,hJe,hS,hC,P,hP,,,,,
hV,hA,hJe,C,hC,P,hP,,,,,
hV,hA,S,hS,C,hC,P,,,,,
hV,hA,S,hS,C,hC,hP,,,,,
hV,hA,S,hS,C,P,hP,,,,,
hV,hA,S,hS,hC,P,hP,,,,,
hV,hA,S,C,hC,P,hP,,,,,
hV,hA,hS,C,hC,P,hP,,,,,
hV,Je,hJe,S,hS,C,hC,,,,,
hV,Je,hJe,S,hS,C,P,,,,,
hV,Je,hJe,S,hS,C,hP,,,,,
hV,Je,hJe,S,hS,hC,P,,,,,
hV,Je,hJe,S,hS,hC,hP,,,,,
hV,Je,hJe,S,hS,P,hP,,,,,
hV,Je,hJe,S,C,hC,P,,,,,
hV,Je,hJe,S,C,hC,hP,,,,,
hV,Je,hJe,S,C,P,hP,,,,,
hV,Je,hJe,S,hC,P,hP,,,,,
hV,Je,hJe,hS,C,hC,P,,,,,
hV,Je,hJe,hS,C,hC,hP,,,,,
hV,Je,hJe,hS,C,P,hP,,,,,
hV,Je,hJe,hS,hC,P,hP,,,,,
hV,Je,hJe,C,hC,P,hP,,,,,
hV,Je,S,hS,C,hC,P,,,,,
hV,Je,S,hS,C,hC,hP,,,,,
hV,Je,S,hS,C,P,hP,,,,,
hV,Je,S,hS,hC,P,hP,,,,,
hV,Je,S,C,hC,P,hP,,,,,
hV,Je,hS,C,hC,P,hP,,,,,
hV,hJe,S,hS,C,hC,P,,,,,
hV,hJe,S,hS,C,hC,hP,,,,,
hV,hJe,S,hS,C,P,hP,,,,,
hV,hJe,S,hS,hC,P,hP,,,,,
hV,hJe,S,C,hC,P,hP,,,,,
hV,hJe,hS,C,hC,P,hP,,,,,
hV,S,hS,C,hC,P,hP,,,,,
A,hA,Je,hJe,S,hS,C,,,,,
A,hA,Je,hJe,S,hS,hC,,,,,
A,hA,Je,hJe,S,hS,P,,,,,
A,hA,Je,hJe,S,hS,hP,,,,,
A,hA,Je,hJe,S,C,hC,,,,,
A,hA,Je,hJe,S,C,P,,,,,
A,hA,Je,hJe,S,C,hP,,,,,
A,hA,Je,hJe,S,hC,P,,,,,
A,hA,Je,hJe,S,hC,hP,,,,,
A,hA,Je,hJe,S,P,hP,,,,,
A,hA,Je,hJe,hS,C,hC,,,,,
A,hA,Je,hJe,hS,C,P,,,,,
A,hA,Je,hJe,hS,C,hP,,,,,
A,hA,Je,hJe,hS,hC,P,,,,,
A,hA,Je,hJe,hS,hC,hP,,,,,
A,hA,Je,hJe,hS,P,hP,,,,,
A,hA,Je,hJe,C,hC,P,,,,,
A,hA,Je,hJe,C,hC,hP,,,,,
A,hA,Je,hJe,C,P,hP,,,,,
A,hA,Je,hJe,hC,P,hP,,,,,
A,hA,Je,S,hS,C,hC,,,,,
A,hA,Je,S,hS,C,P,,,,,
A,hA,Je,S,hS,C,hP,,,,,
A,hA,Je,S,hS,hC,P,,,,,
A,hA,Je,S,hS,hC,hP,,,,,
A,hA,Je,S,hS,P,hP,,,,,
A,hA,Je,S,C,hC,P,,,,,
A,hA,Je,S,C,hC,hP,,,,,
A,hA,Je,S,C,P,hP,,,,,
A,hA,Je,S,hC,P,hP,,,,,
A,hA,Je,hS,C,hC,P,,,,,
A,hA,Je,hS,C,hC,hP,,,,,
A,hA,Je,hS,C,P,hP,,,,,
A,hA,Je,hS,hC,P,hP,,,,,
A,hA,Je,C,hC,P,hP,,,,,
A,hA,hJe,S,hS,C,hC,,,,,
A,hA,hJe,S,hS,C,P,,,,,
A,hA,hJe,S,hS,C,hP,,,,,
A,hA,hJe,S,hS,hC,P,,,,,
A,hA,hJe,S,hS,hC,hP,,,,,
A,hA,hJe,S,hS,P,hP,,,,,
A,hA,hJe,S,C,hC,P,,,,,
A,hA,hJe,S,C,hC,hP,,,,,
A,hA,hJe,S,C,P,hP,,,,,
A,hA,hJe,S,hC,P,hP,,,,,
A,hA,hJe,hS,C,hC,P,,,,,
A,hA,hJe,hS,C,hC,hP,,,,,
A,hA,hJe,hS,C,P,hP,,,,,
A,hA,hJe,hS,hC,P,hP,,,,,
A,hA,hJe,C,hC,P,hP,,,,,
A,hA,S,hS,C,hC,P,,,,,
A,hA,S,hS,C,hC,hP,,,,,
A,hA,S,hS,C,P,hP,,,,,
A,hA,S,hS,hC,P,hP,,,,,
A,hA,S,C,hC,P,hP,,,,,
A,hA,hS,C,hC,P,hP,,,,,
A,Je,hJe,S,hS,C,hC,,,,,
A,Je,hJe,S,hS,C,P,,,,,
A,Je,hJe,S,hS,C,hP,,,,,
A,Je,hJe,S,hS,hC,P,,,,,
A,Je,hJe,S,hS,hC,hP,,,,,
A,Je,hJe,S,hS,P,hP,,,,,
A,Je,hJe,S,C,hC,P,,,,,
A,Je,hJe,S,C,hC,hP,,,,,
A,Je,hJe,S,C,P,hP,,,,,
A,Je,hJe,S,hC,P,hP,,,,,
A,Je,hJe,hS,C,hC,P,,,,,
A,Je,hJe,hS,C,hC,hP,,,,,
A,Je,hJe,hS,C,P,hP,,,,,
A,Je,hJe,hS,hC,P,hP,,,,,
A,Je,hJe,C,hC,P,hP,,,,,
A,Je,S,hS,C,hC,P,,,,,
A,Je,S,hS,C,hC,hP,,,,,
A,Je,S,hS,C,P,hP,,,,,
A,Je,S,hS,hC,P,hP,,,,,
A,Je,S,C,hC,P,hP,,,,,
A,Je,hS,C,hC,P,hP,,,,,
A,hJe,S,hS,C,hC,P,,,,,
A,hJe,S,hS,C,hC,hP,,,,,
A,hJe,S,hS,C,P,hP,,,,,
A,hJe,S,hS,hC,P,hP,,,,,
A,hJe,S,C,hC,P,hP,,,,,
A,hJe,hS,C,hC,P,hP,,,,,
A,S,hS,C,hC,P,hP,,,,,
hA,Je,hJe,S,hS,C,hC,,,,,
hA,Je,hJe,S,hS,C,P,,,,,
hA,Je,hJe,S,hS,C,hP,,,,,
hA,Je,hJe,S,hS,hC,P,,,,,
hA,Je,hJe,S,hS,hC,hP,,,,,
hA,Je,hJe,S,hS,P,hP,,,,,
hA,Je,hJe,S,C,hC,P,,,,,
hA,Je,hJe,S,C,hC,hP,,,,,
hA,Je,hJe,S,C,P,hP,,,,,
hA,Je,hJe,S,hC,P,hP,,,,,
hA,Je,hJe,hS,C,hC,P,,,,,
hA,Je,hJe,hS,C,hC,hP,,,,,
hA,Je,hJe,hS,C,P,hP,,,,,
hA,Je,hJe,hS,hC,P,hP,,,,,
hA,Je,hJe,C,hC,P,hP,,,,,
hA,Je,S,hS,C,hC,P,,,,,
hA,Je,S,hS,C,hC,hP,,,,,
hA,Je,S,hS,C,P,hP,,,,,
hA,Je,S,hS,hC,P,hP,,,,,
hA,Je,S,C,hC,P,hP,,,,,
hA,Je,hS,C,hC,P,hP,,,,,
hA,hJe,S,hS,C,hC,P,,,,,
hA,hJe,S,hS,C,hC,hP,,,,,
hA,hJe,S,hS,C,P,hP,,,,,
hA,hJe,S,hS,hC,P,hP,,,,,
hA,hJe,S,C,hC,P,hP,,,,,
hA,hJe,hS,C,hC,P,hP,,,,,
hA,S,hS,C,hC,P,hP,,,,,
Je,hJe,S,hS,C,hC,P,,,,,
Je,hJe,S,hS,C,hC,hP,,,,,
Je,hJe,S,hS,C,P,hP,,,,,
Je,hJe,S,hS,hC,P,hP,,,,,
Je,hJe,S,C,hC,P,hP,,,,,
Je,hJe,hS,C,hC,P,hP,,,,,
Je,S,hS,C,hC,P,hP,,,,,
hJe,S,hS,C,hC,P,hP,,,,,
V,hV,A,hA,Je,hJe,S,hS,,,,
V,hV,A,hA,Je,hJe,S,C,,,,
V,hV,A,hA,Je,hJe,S,hC,,,,
V,hV,A,hA,Je,hJe,S,P,,,,
V,hV,A,hA,Je,hJe,S,hP,,,,
V,hV,A,hA,Je,hJe,hS,C,,,,
V,hV,A,hA,Je,hJe,hS,hC,,,,
V,hV,A,hA,Je,hJe,hS,P,,,,
V,hV,A,hA,Je,hJe,hS,hP,,,,
V,hV,A,hA,Je,hJe,C,hC,,,,
V,hV,A,hA,Je,hJe,C,P,,,,
V,hV,A,hA,Je,hJe,C,hP,,,,
V,hV,A,hA,Je,hJe,hC,P,,,,
V,hV,A,hA,Je,hJe,hC,hP,,,,
V,hV,A,hA,Je,hJe,P,hP,,,,
V,hV,A,hA,Je,S,hS,C,,,,
